                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 0.1962,                0.15411,                0.76451,                      1,                      1,                  0.995,                  0.995,                0.13798,                0.23293,                0.64687,              0.0084754,              0.0084754,              0.0084754
                    157,                 0.1947,                0.15845,                0.76241,                      1,                      1,                  0.995,                  0.995,                0.16118,                0.22454,                0.64817,              0.0084655,              0.0084655,              0.0084655
                    158,                0.18541,                0.14444,                0.76715,                      1,                      1,                  0.995,                  0.995,                0.12508,                0.20354,                0.64743,              0.0084556,              0.0084556,              0.0084556
                    159,                  0.189,                0.14661,                0.76844,                0.99839,                0.99848,                0.99434,                0.99434,                0.13758,                0.21742,                0.64699,              0.0084457,              0.0084457,              0.0084457
                    160,                0.18775,                0.14778,                0.76862,                      1,                      1,                  0.995,                  0.995,                0.15021,                0.24222,                0.64806,              0.0084358,              0.0084358,              0.0084358
                    161,                0.19099,                0.15032,                 0.7743,                      1,                      1,                  0.995,                  0.995,                0.13655,                0.22785,                0.64686,              0.0084259,              0.0084259,              0.0084259
                    162,                0.18473,                0.14985,                0.76359,                0.99839,                0.99848,                0.99486,                0.99486,                0.18143,                0.24247,                0.64863,               0.008416,               0.008416,               0.008416
                    163,                0.18505,                0.14561,                0.76079,                0.99687,                0.99695,                0.99373,                0.99373,                0.15031,                0.23388,                0.64825,              0.0084061,              0.0084061,              0.0084061
                    164,                0.19263,                0.15555,                0.76902,                0.99839,                0.99848,                0.99392,                0.99392,                0.14138,                0.21095,                0.64687,              0.0083962,              0.0083962,              0.0083962
                    165,                0.18906,                0.15673,                 0.7699,                0.99992,                      1,                  0.995,                  0.995,                0.13795,                0.21052,                0.64664,              0.0083863,              0.0083863,              0.0083863
                    166,                0.18728,                0.15274,                0.77173,                0.99839,                0.99848,                0.99495,                0.99495,                0.17498,                0.24653,                0.64811,              0.0083764,              0.0083764,              0.0083764
                    167,                0.19176,                0.15326,                0.77561,                0.99839,                0.99848,                  0.995,                  0.995,                0.15204,                0.22777,                0.64797,              0.0083665,              0.0083665,              0.0083665
                    168,                0.18597,                0.14206,                0.76851,                0.99839,                0.99848,                0.99498,                0.99498,                0.17107,                0.23783,                0.64796,              0.0083566,              0.0083566,              0.0083566
                    169,                0.18918,                0.14567,                0.76857,                0.99687,                0.99695,                0.99259,                0.99259,                0.16887,                0.23596,                 0.6466,              0.0083467,              0.0083467,              0.0083467
                    170,                0.19331,                0.15003,                0.76997,                      1,                      1,                  0.995,                  0.995,                0.12688,                0.19881,                0.64643,              0.0083368,              0.0083368,              0.0083368
                    171,                0.18691,                0.14888,                0.76621,                      1,                      1,                  0.995,                  0.995,                0.12103,                0.20582,                0.64505,              0.0083269,              0.0083269,              0.0083269
                    172,                0.18442,                0.14853,                 0.7653,                      1,                      1,                  0.995,                  0.995,                0.12553,                 0.2082,                0.64658,               0.008317,               0.008317,               0.008317
                    173,                0.19385,                0.14723,                0.77302,                0.99687,                0.99695,                0.99345,                0.99345,                 0.1467,                 0.2168,                0.64668,              0.0083071,              0.0083071,              0.0083071
                    174,                0.18581,                 0.1436,                0.76629,                0.99687,                0.99695,                0.99347,                0.99347,                0.14317,                0.21324,                0.64581,              0.0082972,              0.0082972,              0.0082972
                    175,                0.18732,                0.14736,                0.76302,                0.99992,                      1,                  0.995,                0.99488,                0.12764,                0.20875,                0.64525,              0.0082873,              0.0082873,              0.0082873
                    176,                0.18738,                0.15039,                0.77031,                0.99992,                      1,                  0.995,                  0.995,                0.12076,                0.20002,                0.64557,              0.0082774,              0.0082774,              0.0082774
                    177,                0.18376,                0.14346,                0.76725,                0.99991,                      1,                  0.995,                0.99495,                0.12927,                0.20956,                0.64576,              0.0082675,              0.0082675,              0.0082675
                    178,                0.18934,                0.14836,                0.75934,                 0.9999,                      1,                  0.995,                  0.995,                0.12458,                0.21057,                0.64674,              0.0082576,              0.0082576,              0.0082576
                    179,                0.18193,                0.14919,                  0.764,                0.99077,                0.99085,                0.98992,                0.98992,                0.12154,                 0.1908,                0.64612,              0.0082477,              0.0082477,              0.0082477
                    180,                0.18601,                0.14825,                0.77307,                0.99687,                0.99695,                0.99444,                0.99444,                0.12327,                0.20332,                0.64641,              0.0082378,              0.0082378,              0.0082378
                    181,                0.18661,                0.15116,                0.76095,                      1,                      1,                  0.995,                  0.995,                0.13114,                0.20376,                0.64558,              0.0082279,              0.0082279,              0.0082279
                    182,                0.18064,                0.14286,                0.77032,                0.99839,                0.99848,                 0.9946,                 0.9946,                0.14385,                0.21864,                0.64682,               0.008218,               0.008218,               0.008218
                    183,                 0.1812,                0.14384,                0.77398,                0.99839,                0.99848,                0.99434,                0.99434,                0.12558,                0.20379,                0.64726,              0.0082081,              0.0082081,              0.0082081
                    184,                0.17949,                0.14854,                0.76959,                0.99839,                0.99848,                 0.9946,                 0.9946,                0.17915,                0.24033,                0.64815,              0.0081982,              0.0081982,              0.0081982
                    185,                0.19057,                0.15713,                0.76222,                0.99687,                0.99695,                 0.9925,                 0.9925,                0.16191,                 0.2247,                0.64632,              0.0081883,              0.0081883,              0.0081883
                    186,                0.18345,                0.14646,                0.76328,                      1,                      1,                  0.995,                  0.995,                0.13673,                0.22419,                0.64713,              0.0081784,              0.0081784,              0.0081784
                    187,                0.18551,                0.14558,                0.76273,                0.99992,                      1,                  0.995,                  0.995,                0.13912,                0.19996,                0.64559,              0.0081685,              0.0081685,              0.0081685
                    188,                0.18513,                0.13994,                0.76632,                0.99992,                      1,                  0.995,                  0.995,                0.12795,                0.19681,                0.64462,              0.0081586,              0.0081586,              0.0081586
                    189,                0.18672,                 0.1469,                0.75839,                 0.9984,                0.99848,                0.99422,                0.99422,                0.11915,                0.20275,                0.64544,              0.0081487,              0.0081487,              0.0081487
                    190,                0.18407,                0.14468,                0.76969,                 0.9968,                0.97409,                0.98581,                0.98581,                0.11889,                0.19517,                0.64518,              0.0081388,              0.0081388,              0.0081388
                    191,                0.18478,                0.14463,                0.77122,                0.99992,                      1,                  0.995,                  0.995,                0.12055,                0.19448,                0.64591,              0.0081289,              0.0081289,              0.0081289
                    192,                0.18336,                0.14512,                0.77018,                0.99992,                      1,                  0.995,                  0.995,                0.12452,                0.19196,                 0.6465,               0.008119,               0.008119,               0.008119
                    193,                0.18174,                0.14613,                0.76356,                0.99687,                0.99695,                0.99292,                0.99292,                0.15451,                0.22964,                0.64769,              0.0081091,              0.0081091,              0.0081091
                    194,                0.18485,                0.14455,                0.77197,                 0.9862,                0.98628,                0.98148,                0.98148,                 0.1307,                0.20475,                0.64576,              0.0080992,              0.0080992,              0.0080992
                    195,                0.18017,                0.14309,                0.77295,                0.99535,                0.99543,                0.99088,                0.99088,                0.12256,                0.19256,                0.64566,              0.0080893,              0.0080893,              0.0080893
                    196,                0.18613,                0.14462,                0.76615,                 0.9984,                0.99848,                0.99498,                0.99498,                0.12363,                0.21226,                0.64544,              0.0080794,              0.0080794,              0.0080794
                    197,                0.17937,                0.14638,                0.76948,                 0.9984,                0.99848,                0.99497,                0.99487,                 0.1399,                0.21027,                 0.6463,              0.0080695,              0.0080695,              0.0080695
                    198,                0.18442,                0.14354,                0.75681,                0.99382,                 0.9939,                0.99138,                0.99138,                0.14283,                0.21123,                0.64589,              0.0080596,              0.0080596,              0.0080596
                    199,                0.17955,                0.14716,                0.76391,                0.99992,                      1,                  0.995,                  0.995,                0.13712,                0.20939,                0.64565,              0.0080497,              0.0080497,              0.0080497
                    200,                 0.1796,                0.14205,                 0.7671,                0.99992,                      1,                  0.995,                  0.995,                0.13075,                0.20671,                0.64551,              0.0080398,              0.0080398,              0.0080398
                    201,                0.18044,                0.14371,                 0.7678,                      1,                      1,                  0.995,                  0.995,                 0.1736,                0.21045,                0.64723,              0.0080299,              0.0080299,              0.0080299
                    202,                0.18029,                0.14586,                  0.771,                      1,                      1,                  0.995,                 0.9949,                0.16218,                0.23661,                0.64661,                0.00802,                0.00802,                0.00802
                    203,                0.17674,                0.14925,                 0.7718,                0.99992,                      1,                  0.995,                  0.995,                 0.1434,                0.22413,                0.64607,              0.0080101,              0.0080101,              0.0080101
                    204,                 0.1793,                0.14896,                0.76539,                0.99992,                      1,                  0.995,                0.99492,                0.15135,                0.21769,                  0.646,              0.0080002,              0.0080002,              0.0080002
                    205,                0.18173,                0.14112,                0.76852,                      1,                      1,                  0.995,                  0.995,                0.12075,                0.18458,                0.64533,              0.0079903,              0.0079903,              0.0079903
                    206,                0.17816,                0.14148,                0.76499,                      1,                      1,                  0.995,                  0.995,                 0.1247,                0.20478,                0.64454,              0.0079804,              0.0079804,              0.0079804
                    207,                0.17596,                0.13806,                0.76433,                      1,                      1,                  0.995,                  0.995,                0.11427,                0.18168,                 0.6452,              0.0079705,              0.0079705,              0.0079705
                    208,                0.17366,                0.13546,                0.76546,                      1,                      1,                  0.995,                  0.995,                 0.1265,                0.20895,                0.64529,              0.0079606,              0.0079606,              0.0079606
                    209,                0.17928,                0.14152,                0.76023,                      1,                      1,                  0.995,                  0.995,                0.12142,                0.18938,                0.64491,              0.0079507,              0.0079507,              0.0079507
                    210,                 0.1728,                0.13688,                0.76519,                      1,                      1,                  0.995,                  0.995,                0.13605,                0.21856,                0.64532,              0.0079408,              0.0079408,              0.0079408
                    211,                0.17605,                0.13619,                0.77524,                0.99992,                      1,                  0.995,                0.99492,                0.13815,                0.20406,                0.64569,              0.0079309,              0.0079309,              0.0079309
                    212,                0.17434,                0.14623,                0.76626,                0.99992,                      1,                  0.995,                  0.995,                0.13454,                0.20292,                0.64697,               0.007921,               0.007921,               0.007921
                    213,                0.18274,                0.14082,                0.76523,                0.99839,                0.99848,                0.99387,                0.99387,                0.13825,                0.21212,                0.64537,              0.0079111,              0.0079111,              0.0079111
                    214,                0.17987,                0.13852,                0.77226,                0.99839,                0.99848,                0.99431,                0.99431,                0.14453,                0.21462,                 0.6459,              0.0079012,              0.0079012,              0.0079012
                    215,                0.18121,                0.13236,                0.76885,                0.98772,                 0.9878,                0.98285,                0.98285,                0.12423,                0.19064,                0.64572,              0.0078913,              0.0078913,              0.0078913
                    216,                0.18299,                0.14491,                0.77553,                0.98163,                0.98171,                0.97971,                0.97949,                0.12816,                0.18946,                 0.6456,              0.0078814,              0.0078814,              0.0078814
                    217,                 0.1846,                0.14842,                0.76458,                0.99839,                0.99848,                 0.9945,                 0.9945,                0.12347,                0.19444,                0.64622,              0.0078715,              0.0078715,              0.0078715
                    218,                0.17838,                 0.1383,                0.77189,                0.99382,                 0.9939,                0.98961,                0.98945,                0.14331,                0.21215,                0.64618,              0.0078616,              0.0078616,              0.0078616
                    219,                0.17356,                0.14027,                0.76477,                 0.9984,                0.99848,                0.99466,                0.99466,                 0.1217,                0.19371,                0.64491,              0.0078517,              0.0078517,              0.0078517
                    220,                0.17606,                0.14016,                0.76575,                 0.9984,                0.99848,                 0.9945,                 0.9945,                0.12937,                0.19671,                0.64482,              0.0078418,              0.0078418,              0.0078418
                    221,                0.18071,                0.13992,                 0.7607,                0.99992,                      1,                  0.995,                  0.995,                0.11635,                0.18298,                0.64494,              0.0078319,              0.0078319,              0.0078319
                    222,                0.17154,                  0.144,                0.76913,                0.99382,                 0.9939,                0.99238,                0.99238,                  0.133,                0.19343,                0.64634,               0.007822,               0.007822,               0.007822
                    223,                0.17182,                0.13757,                0.76964,                 0.9923,                0.99238,                 0.9912,                 0.9912,                0.15593,                0.21393,                0.64708,              0.0078121,              0.0078121,              0.0078121
                    224,                0.17759,                0.14415,                 0.7652,                0.98468,                0.98476,                0.97864,                0.97864,                0.12975,                0.19548,                0.64566,              0.0078022,              0.0078022,              0.0078022
                    225,                0.17925,                0.14216,                0.75992,                0.99687,                0.99695,                0.99437,                0.99437,                0.15736,                0.21448,                0.64587,              0.0077923,              0.0077923,              0.0077923
                    226,                 0.1741,                0.14144,                0.76463,                0.99687,                0.99695,                0.99478,                0.99478,                0.16286,                0.22198,                0.64582,              0.0077923,              0.0077923,              0.0077923
                    227,                0.18228,                0.14534,                0.76283,                0.99382,                 0.9939,                0.99383,                0.99383,                0.12241,                0.18524,                0.64476,              0.0077725,              0.0077725,              0.0077725
                    228,                0.17523,                0.14144,                0.75876,                0.99077,                0.99085,                0.99211,                0.99211,                0.11274,                0.17512,                0.64485,              0.0077626,              0.0077626,              0.0077626
                    229,                0.17325,                0.14383,                0.76766,                0.99382,                 0.9939,                 0.9939,                 0.9939,                0.13332,                0.20355,                0.64605,              0.0077527,              0.0077527,              0.0077527
                    230,                0.17259,                0.14084,                 0.7698,                 0.9923,                0.99238,                0.99263,                0.99263,                0.13442,                0.20735,                0.64574,              0.0077428,              0.0077428,              0.0077428
                    231,                 0.1734,                0.13798,                0.76536,                0.99535,                0.99543,                0.99312,                0.99312,                0.12933,                0.20155,                0.64512,              0.0077329,              0.0077329,              0.0077329
                    232,                0.17139,                0.13905,                0.77396,                0.99535,                0.99543,                0.99188,                0.99188,                0.13353,                0.20923,                0.64516,               0.007723,               0.007723,               0.007723
                    233,                0.17877,                0.14279,                0.77129,                0.99687,                0.99695,                0.99306,                0.99306,                 0.1415,                0.21051,                0.64477,              0.0077131,              0.0077131,              0.0077131
                    234,                0.17693,                0.14032,                0.75896,                0.99382,                 0.9939,                0.99202,                0.99202,                0.13845,                0.20854,                0.64529,              0.0077032,              0.0077032,              0.0077032
                    235,                0.17488,                0.14118,                 0.7683,                 0.9923,                0.99238,                0.99067,                0.99067,                0.15842,                0.21769,                0.64586,              0.0076933,              0.0076933,              0.0076933
                    236,                 0.1756,                0.13957,                0.76331,                0.99687,                0.99695,                0.99392,                0.99392,                0.11986,                0.18584,                0.64464,              0.0076834,              0.0076834,              0.0076834
                    237,                0.17278,                0.13787,                 0.7618,                0.99687,                0.99695,                0.99434,                0.99434,                0.12266,                0.18753,                0.64423,              0.0076735,              0.0076735,              0.0076735
                    238,                0.17713,                0.13873,                0.76152,                0.99687,                0.99695,                0.99492,                0.99492,                0.15216,                0.20486,                0.64572,              0.0076636,              0.0076636,              0.0076636
                    239,                0.17491,                0.13724,                0.77025,                0.99687,                0.99695,                0.99475,                0.99475,                0.14921,                0.20626,                0.64556,              0.0076537,              0.0076537,              0.0076537
                    240,                0.16778,                0.13486,                0.76837,                0.99687,                0.99695,                0.99454,                0.99454,                 0.1564,                0.20806,                 0.6466,              0.0076438,              0.0076438,              0.0076438
                    241,                0.16493,                0.13501,                 0.7638,                 0.9984,                0.99848,                0.99482,                0.99482,                0.13278,                0.18804,                0.64547,              0.0076339,              0.0076339,              0.0076339
                    242,                0.17171,                0.14198,                0.76971,                0.99839,                0.99848,                0.99363,                0.99363,                0.11773,                0.18734,                0.64451,               0.007624,               0.007624,               0.007624
                    243,                 0.1754,                0.14064,                0.76632,                      1,                      1,                  0.995,                  0.995,                0.15394,                0.22226,                0.64552,              0.0076141,              0.0076141,              0.0076141
                    244,                0.17155,                0.13555,                0.76648,                 0.9984,                0.99848,                0.99474,                0.99474,                0.12775,                0.19098,                0.64567,              0.0076042,              0.0076042,              0.0076042
                    245,                0.17861,                0.13943,                 0.7702,                      1,                      1,                  0.995,                  0.995,                0.11959,                0.19485,                0.64537,              0.0075943,              0.0075943,              0.0075943
                    246,                 0.1694,                0.14086,                0.76793,                0.99992,                      1,                  0.995,                  0.995,                0.10884,                0.17051,                0.64489,              0.0075844,              0.0075844,              0.0075844
                    247,                0.16927,                0.14008,                0.76405,                0.99687,                0.99695,                0.99368,                0.99353,                0.13504,                0.18787,                0.64544,              0.0075745,              0.0075745,              0.0075745
                    248,                0.16924,                0.14024,                0.76517,                 0.9984,                0.99848,                0.99497,                0.99497,                0.12889,                0.18571,                0.64563,              0.0075646,              0.0075646,              0.0075646
                    249,                0.16708,                0.13407,                0.76373,                 0.9923,                0.99238,                0.99042,                0.99042,                 0.1443,                0.19749,                0.64558,              0.0075547,              0.0075547,              0.0075547
                    250,                0.16818,                0.13378,                0.77261,                0.99534,                0.99543,                0.99472,                0.99472,                0.12738,                0.18107,                0.64493,              0.0075448,              0.0075448,              0.0075448
                    251,                0.17363,                0.13307,                0.76356,                0.99687,                0.99695,                0.99287,                0.99287,                0.14081,                0.21299,                0.64603,              0.0075349,              0.0075349,              0.0075349
                    252,                 0.1667,                0.13161,                0.76313,                 0.9984,                0.99848,                0.99383,                0.99383,                0.12531,                 0.1926,                0.64511,               0.007525,               0.007525,               0.007525
                    253,                0.16977,                0.13346,                0.76301,                0.99992,                      1,                  0.995,                  0.995,                0.13689,                0.19917,                 0.6455,              0.0075151,              0.0075151,              0.0075151
                    254,                0.16663,                0.13756,                0.77138,                0.99839,                0.99848,                0.99497,                0.99497,                0.16519,                0.20718,                0.64587,              0.0075052,              0.0075052,              0.0075052
                    255,                0.17483,                0.13432,                0.76792,                0.99687,                0.99695,                0.99477,                0.99477,                0.13319,                0.18888,                 0.6458,              0.0074953,              0.0074953,              0.0074953
                    256,                0.16937,                0.13273,                0.76366,                0.99687,                0.99695,                0.99458,                0.99458,                0.13394,                0.19961,                0.64517,              0.0074854,              0.0074854,              0.0074854
                    257,                0.16889,                0.13341,                0.75325,                0.99991,                      1,                  0.995,                  0.995,                0.11505,                0.17903,                0.64444,              0.0074755,              0.0074755,              0.0074755
                    258,                0.17253,                0.14134,                0.76787,                      1,                      1,                  0.995,                0.99497,                0.12513,                0.18952,                0.64485,              0.0074656,              0.0074656,              0.0074656
                    259,                0.16238,                0.13379,                0.75336,                      1,                      1,                  0.995,                  0.995,                0.12394,                 0.1885,                0.64588,              0.0074557,              0.0074557,              0.0074557
                    260,                0.16308,                0.13852,                 0.7571,                0.99992,                      1,                  0.995,                  0.995,                0.15375,                0.20581,                0.64607,              0.0074458,              0.0074458,              0.0074458
                    261,                0.16451,                0.13725,                0.76909,                0.99687,                0.99695,                0.99364,                0.99364,                0.12673,                0.18851,                 0.6457,              0.0074359,              0.0074359,              0.0074359
                    262,                0.16964,                0.13306,                0.76557,                0.99077,                0.99085,                0.99001,                0.99001,                0.12903,                0.18395,                 0.6452,               0.007426,               0.007426,               0.007426
                    263,                0.17059,                0.13491,                0.76265,                0.99533,                0.99543,                0.99211,                0.99211,                0.13309,                0.19889,                0.64505,              0.0074161,              0.0074161,              0.0074161
                    264,                0.16381,                0.13656,                0.76476,                0.99534,                0.99543,                0.99198,                0.99198,                0.13143,                0.19618,                0.64465,              0.0074062,              0.0074062,              0.0074062
                    265,                0.16944,                 0.1289,                0.76403,                 0.9984,                0.99848,                0.99422,                0.99422,                 0.1172,                0.16625,                0.64525,              0.0073963,              0.0073963,              0.0073963
                    266,                0.17068,                0.13163,                0.77577,                0.99535,                0.99543,                0.99085,                0.99067,                0.11559,                0.18181,                0.64452,              0.0073864,              0.0073864,              0.0073864
                    267,                 0.1722,                0.13628,                0.76859,                0.99839,                0.99848,                0.99438,                0.99438,                0.13678,                0.19167,                0.64386,              0.0073765,              0.0073765,              0.0073765
                    268,                0.16453,                0.12646,                0.76405,                0.99687,                0.99695,                0.99379,                0.99379,                0.12676,                0.19391,                0.64365,              0.0073666,              0.0073666,              0.0073666
                    269,                0.17034,                0.13668,                0.76129,                 0.9984,                0.99848,                0.99377,                0.99377,                 0.1325,                0.20361,                0.64487,              0.0073567,              0.0073567,              0.0073567
                    270,                0.16935,                0.13462,                0.75981,                0.99686,                0.99695,                0.99457,                0.99457,                0.13437,                0.18797,                0.64471,              0.0073468,              0.0073468,              0.0073468
                    271,                0.16346,                0.12854,                0.76438,                 0.9984,                0.99848,                0.99498,                0.99498,                 0.1305,                0.18151,                0.64515,              0.0073369,              0.0073369,              0.0073369
                    272,                0.16489,                0.12866,                0.76568,                 0.9984,                0.99848,                0.99492,                0.99492,                0.13632,                0.19048,                0.64531,               0.007327,               0.007327,               0.007327
                    273,                0.16493,                0.13112,                0.76593,                      1,                      1,                  0.995,                  0.995,                0.12321,                0.19092,                0.64528,              0.0073171,              0.0073171,              0.0073171
                    274,                0.16847,                0.13507,                 0.7719,                0.99687,                0.99695,                0.99426,                0.99426,                 0.1242,                0.18232,                0.64495,              0.0073072,              0.0073072,              0.0073072
                    275,                 0.1611,                0.13066,                0.76047,                0.99687,                0.99695,                0.99394,                0.99394,                0.10939,                0.17345,                 0.6446,              0.0072973,              0.0072973,              0.0072973
                    276,                0.16283,                0.13247,                0.75736,                0.98925,                0.98933,                0.99101,                0.99101,                0.11476,                0.17493,                0.64495,              0.0072874,              0.0072874,              0.0072874
                    277,                0.16942,                0.14141,                0.76621,                 0.9862,                0.98628,                0.98717,                 0.9871,                0.15549,                0.20215,                0.64633,              0.0072775,              0.0072775,              0.0072775
                    278,                 0.1663,                0.13601,                0.76772,                 0.9862,                0.98628,                0.98576,                0.98576,                 0.1413,                0.19663,                0.64606,              0.0072676,              0.0072676,              0.0072676
                    279,                0.16729,                0.13347,                 0.7686,                 0.9984,                0.99848,                0.99427,                0.99427,                0.12427,                0.18731,                 0.6445,              0.0072577,              0.0072577,              0.0072577
                    280,                0.16701,                0.13363,                0.77225,                0.98772,                 0.9878,                0.98601,                0.98601,                0.13309,                0.19034,                0.64447,              0.0072478,              0.0072478,              0.0072478
                    281,                0.16115,                0.13124,                0.76574,                 0.9984,                0.99848,                0.99413,                0.99413,                0.13222,                 0.2023,                0.64505,              0.0072379,              0.0072379,              0.0072379
                    282,                0.16397,                0.13324,                0.76609,                      1,                      1,                  0.995,                  0.995,                0.13158,                 0.1974,                0.64548,               0.007228,               0.007228,               0.007228
                    283,                0.17188,                0.13533,                0.76773,                 0.9984,                0.99848,                0.99495,                0.99495,                0.12894,                0.18762,                0.64532,              0.0072181,              0.0072181,              0.0072181
                    284,                 0.1633,                0.12649,                0.76417,                0.99839,                0.99848,                0.99498,                0.99498,                0.12323,                0.18039,                0.64469,              0.0072082,              0.0072082,              0.0072082
                    285,                 0.1643,                0.12813,                0.76289,                0.99687,                0.99695,                0.99455,                0.99455,                 0.1257,                0.17725,                0.64476,              0.0071983,              0.0071983,              0.0071983
                    286,                 0.1657,                0.13112,                0.76924,                      1,                      1,                  0.995,                  0.995,                0.13933,                0.21418,                0.64514,              0.0071884,              0.0071884,              0.0071884
                    287,                0.16109,                0.13196,                0.76388,                0.99687,                0.99695,                0.99387,                0.99387,                0.14665,                0.20724,                0.64523,              0.0071785,              0.0071785,              0.0071785
                    288,                0.16642,                0.13382,                0.76125,                0.99382,                 0.9939,                0.99198,                0.99198,                0.14322,                0.21408,                 0.6444,              0.0071686,              0.0071686,              0.0071686
                    289,                0.16701,                0.13717,                0.76778,                0.99839,                0.99848,                0.99378,                0.99378,                0.11331,                0.18406,                0.64377,              0.0071587,              0.0071587,              0.0071587
